NUM_AUTORIZACION_TC,IND_ANOMALA_SVM,IND_ANOMALA_GN
910803,[-1],BAJA
920779,[-1],NA
922556,[-1],NA
925125,[-1],BAJA
829464,[-1],NA
919367,[-1],NA
937306,[-1],NA
820496,[-1],BAJA
852547,[-1],NA
886576,[-1],NA
830056,[-1],BAJA
815131,[-1],BAJA
815596,[-1],NA
841095,[-1],NA
891480,[-1],NA
847490,[-1],BAJA
897890,[-1],NA
836250,[-1],NA
854724,[-1],NA
816437,[-1],NA
916956,[-1],NA
932554,[-1],BAJA
829952,[-1],NA
858835,[-1],NA
884393,[-1],NA
911772,[-1],NA
895155,[-1],NA
912985,[-1],NA
913967,[-1],NA
920943,[-1],NA
933069,[-1],BAJA
842417,[-1],BAJA
806026,[-1],BAJA
859358,[-1],BAJA
907074,[-1],BAJA
860139,[-1],NA
895403,[-1],BAJA
931167,[-1],NA
872636,[-1],BAJA
871112,[-1],BAJA
896830,[-1],NA
829646,[-1],NA
865533,[-1],NA
844365,[-1],NA
847873,[-1],BAJA
875478,[-1],NA
897027,[-1],NA
901261,[-1],NA
908262,[-1],BAJA
932251,[-1],BAJA
821501,[-1],BAJA
872154,[-1],NA
908726,[-1],BAJA
821005,[-1],BAJA
886508,[-1],NA
846510,[-1],BAJA
916413,[-1],NA
808576,[-1],BAJA
900216,[-1],NA
925524,[-1],NA
849044,[-1],NA
829490,[-1],NA
824301,[-1],NA
824732,[-1],NA
828015,[-1],BAJA
820609,[-1],NA
862496,[-1],NA
886201,[-1],NA
890424,[-1],BAJA
897533,[-1],NA
820032,[-1],NA
891522,[-1],NA
901446,[-1],NA
864027,[-1],NA
931475,[-1],BAJA
905941,[-1],NA
850978,[-1],NA
857328,[-1],NA
860218,[-1],NA
893227,[-1],NA
852339,[-1],NA
876212,[-1],BAJA
920873,[-1],NA
852139,[-1],BAJA
864581,[-1],NA
852269,[-1],NA
901490,[-1],NA
864594,[-1],BAJA
852429,[-1],NA
804871,[-1],NA
832257,[-1],NA
840044,[-1],NA
863517,[-1],NA
853646,[-1],NA
905203,[-1],BAJA
809496,[-1],NA
910203,[-1],NA
912446,[-1],BAJA
875100,[-1],NA
892554,[-1],NA
905308,[-1],NA
810874,[-1],BAJA
821566,[-1],NA
843297,[-1],NA
854608,[-1],BAJA
924952,[-1],BAJA
859948,[-1],BAJA
870106,[-1],BAJA
861553,[-1],NA
820121,[-1],BAJA
820242,[-1],BAJA
918043,[-1],BAJA
865917,[-1],BAJA
886897,[-1],NA
892745,[-1],NA
827818,[-1],BAJA
864568,[-1],BAJA
860034,[-1],BAJA
877716,[-1],BAJA
833381,[-1],NA
836203,[-1],NA
840445,[-1],BAJA
833430,[-1],NA
826144,[-1],BAJA
918767,[-1],BAJA
823626,[-1],BAJA
820273,[-1],NA
842686,[-1],NA
851205,[-1],BAJA
865184,[-1],NA
841068,[-1],NA
851684,[-1],NA
804879,[-1],BAJA
805338,[-1],NA
810366,[-1],NA
837684,[-1],NA
901937,[-1],NA
854464,[-1],BAJA
815021,[-1],NA
866225,[-1],NA
805220,[-1],NA
917040,[-1],BAJA
820509,[-1],NA
880086,[-1],BAJA
856582,[-1],NA
865177,[-1],NA
865604,[-1],NA
897383,[-1],NA
901785,[-1],BAJA
912606,[-1],BAJA
819046,[-1],NA
853756,[-1],NA
833533,[-1],NA
834532,[-1],BAJA
905201,[-1],BAJA
811970,[-1],NA
824444,[-1],NA
891351,[-1],BAJA
908051,[-1],NA
844145,[-1],NA
880049,[-1],BAJA
921935,[-1],BAJA
897424,[-1],NA
874993,[-1],BAJA
844785,[-1],NA
897691,[-1],NA
874823,[-1],BAJA
858310,[-1],NA
915898,[-1],NA
856537,[-1],BAJA
837379,[-1],BAJA
856523,[-1],NA
901674,[-1],NA
906657,[-1],BAJA
909390,[-1],NA
855988,[-1],NA
919621,[-1],BAJA
889851,[-1],NA
857670,[-1],BAJA
868225,[-1],NA
897036,[-1],BAJA
915685,[-1],BAJA
819379,[-1],NA
876483,[-1],BAJA
858817,[-1],NA
900271,[-1],BAJA
849347,[-1],BAJA
878943,[-1],BAJA
886199,[-1],BAJA
877666,[-1],NA
898539,[-1],NA
874448,[-1],BAJA
896762,[-1],NA
846514,[-1],NA
851265,[-1],BAJA
920758,[-1],BAJA
886976,[-1],BAJA
869215,[-1],NA
824143,[-1],NA
891218,[-1],BAJA
851800,[-1],BAJA
874572,[-1],NA
854085,[-1],NA
844251,[-1],NA
844483,[-1],NA
930042,[-1],NA
857339,[-1],NA
850052,[-1],NA
850116,[-1],NA
852375,[-1],NA
937951,[-1],NA
901149,[-1],NA
836415,[-1],BAJA
830586,[-1],NA
874419,[-1],NA
860695,[-1],NA
805144,[-1],NA
805303,[-1],NA
805403,[-1],BAJA
805998,[-1],NA
806004,[-1],BAJA
807982,[-1],BAJA
849312,[-1],BAJA
891489,[-1],BAJA
849125,[-1],NA
849268,[-1],BAJA
836157,[-1],BAJA
813327,[-1],NA
905190,[-1],BAJA
894970,[-1],NA
932360,[-1],NA
932260,[-1],NA
932737,[-1],NA
926723,[-1],NA
928425,[-1],BAJA
897482,[-1],NA
872785,[-1],BAJA
865541,[-1],NA
872015,[-1],BAJA
872758,[-1],BAJA
913362,[-1],NA
899215,[-1],NA
839662,[-1],BAJA
844600,[-1],BAJA
836880,[-1],NA
827986,[-1],NA
834207,[-1],NA
896975,[-1],BAJA
909166,[-1],NA
926216,[-1],NA
928945,[-1],NA
807911,[-1],NA
815996,[-1],BAJA
830827,[-1],NA
874112,[-1],NA
881661,[-1],BAJA
853690,[-1],NA
848313,[-1],NA
909414,[-1],NA
904288,[-1],NA
825804,[-1],NA
852047,[-1],NA
901512,[-1],NA
903632,[-1],BAJA
884200,[-1],NA
891580,[-1],NA
859988,[-1],NA
860646,[-1],BAJA
866484,[-1],NA
884312,[-1],NA
913567,[-1],BAJA
921186,[-1],NA
908345,[-1],BAJA
824746,[-1],BAJA
848346,[-1],BAJA
823114,[-1],BAJA
928822,[-1],BAJA
809339,[-1],BAJA
804914,[-1],NA
811055,[-1],NA
813884,[-1],NA
833291,[-1],BAJA
840796,[-1],BAJA
882353,[-1],NA
839600,[-1],BAJA
873075,[-1],BAJA
907324,[-1],NA
822668,[-1],NA
824497,[-1],NA
844086,[-1],NA
851935,[-1],BAJA
852623,[-1],NA
856999,[-1],NA
857186,[-1],BAJA
860013,[-1],NA
865501,[-1],NA
896275,[-1],NA
892294,[-1],NA
909395,[-1],NA
912986,[-1],NA
920752,[-1],NA
808085,[-1],NA
872111,[-1],NA
925780,[-1],NA
826624,[-1],BAJA
844405,[-1],BAJA
818129,[-1],NA
878340,[-1],BAJA
864860,[-1],NA
833451,[-1],NA
833513,[-1],NA
851067,[-1],NA
865126,[-1],NA
917631,[-1],NA
806060,[-1],NA
824842,[-1],NA
920898,[-1],NA
928564,[-1],NA
833279,[-1],NA
862407,[-1],NA
886049,[-1],NA
912608,[-1],NA
855410,[-1],NA
825640,[-1],NA
851382,[-1],NA
905051,[-1],NA
807564,[-1],NA
871974,[-1],BAJA
832264,[-1],NA
893976,[-1],NA
810998,[-1],NA
820167,[-1],BAJA
865837,[-1],NA
886192,[-1],NA
863610,[-1],NA
929101,[-1],NA
833972,[-1],BAJA
928732,[-1],NA
822832,[-1],BAJA
840967,[-1],NA
868067,[-1],BAJA
824197,[-1],NA
905366,[-1],BAJA
815835,[-1],NA
924837,[-1],BAJA
928197,[-1],NA
837284,[-1],BAJA
810918,[-1],BAJA
811154,[-1],NA
821528,[-1],NA
903787,[-1],NA
826860,[-1],NA
824490,[-1],NA
895820,[-1],NA
817106,[-1],NA
829250,[-1],NA
886992,[-1],BAJA
810359,[-1],NA
865157,[-1],BAJA
909329,[-1],NA
910366,[-1],NA
912672,[-1],NA
824536,[-1],NA
833478,[-1],NA
833514,[-1],BAJA
804999,[-1],NA
820529,[-1],NA
837033,[-1],BAJA
844928,[-1],NA
859401,[-1],NA
928682,[-1],NA
825674,[-1],NA
909199,[-1],NA
925491,[-1],NA
836572,[-1],BAJA
896612,[-1],BAJA
912839,[-1],NA
811045,[-1],NA
809329,[-1],BAJA
885004,[-1],NA
865672,[-1],NA
820359,[-1],NA
901089,[-1],NA
811599,[-1],NA
882354,[-1],NA
853573,[-1],NA
871649,[-1],BAJA
937798,[-1],BAJA
844506,[-1],BAJA
857935,[-1],NA
816017,[-1],NA
920041,[-1],NA
854976,[-1],BAJA
886734,[-1],BAJA
923050,[-1],BAJA
896170,[-1],NA
933078,[-1],BAJA
916754,[-1],NA
816008,[-1],BAJA
925193,[-1],NA
856050,[-1],NA
936663,[-1],NA
827511,[-1],BAJA
837216,[-1],NA
856191,[-1],NA
873825,[-1],NA
886985,[-1],NA
918143,[-1],NA
924916,[-1],NA
808975,[-1],NA
834527,[-1],NA
846879,[-1],NA
852845,[-1],BAJA
869597,[-1],NA
936710,[-1],NA
810521,[-1],NA
844724,[-1],NA
908843,[-1],NA
931070,[-1],BAJA
829272,[-1],NA
924875,[-1],NA
819796,[-1],NA
881252,[-1],NA
820488,[-1],NA
871935,[-1],NA
855316,[-1],NA
879223,[-1],BAJA
833493,[-1],NA
886539,[-1],NA
892263,[-1],NA
912312,[-1],NA
932733,[-1],NA
932201,[-1],BAJA
820110,[-1],BAJA
820546,[-1],NA
846398,[-1],NA
848022,[-1],NA
856316,[-1],BAJA
857204,[-1],NA
859182,[-1],BAJA
846990,[-1],BAJA
810196,[-1],NA
916272,[-1],NA
933098,[-1],NA
844364,[-1],NA
833349,[-1],NA
926380,[-1],NA
866820,[-1],NA
934575,[-1],NA
805497,[-1],NA
820241,[-1],NA
923620,[-1],NA
857795,[-1],NA
852508,[-1],BAJA
811239,[-1],BAJA
833979,[-1],BAJA
921841,[-1],NA
806521,[-1],NA
909559,[-1],NA
876572,[-1],BAJA
908622,[-1],NA
931633,[-1],NA
891278,[-1],BAJA
861224,[-1],BAJA
820165,[-1],NA
812465,[-1],NA
810843,[-1],NA
812283,[-1],NA
933213,[-1],NA
922400,[-1],BAJA
841372,[-1],BAJA
912709,[-1],BAJA
916573,[-1],NA
865582,[-1],NA
918817,[-1],BAJA
869582,[-1],BAJA
918164,[-1],BAJA
835685,[-1],BAJA
882404,[-1],BAJA
837079,[-1],NA
854577,[-1],BAJA
865371,[-1],BAJA
875447,[-1],NA
822234,[-1],BAJA
909010,[-1],BAJA
885198,[-1],NA
851103,[-1],NA
860002,[-1],BAJA
897245,[-1],BAJA
901444,[-1],NA
912457,[-1],NA
852108,[-1],BAJA
856645,[-1],NA
875332,[-1],NA
886891,[-1],BAJA
892017,[-1],NA
899579,[-1],NA
905238,[-1],NA
905936,[-1],NA
908455,[-1],NA
927407,[-1],NA
920412,[-1],BAJA
840621,[-1],BAJA
840822,[-1],BAJA
904711,[-1],BAJA
915020,[-1],BAJA
871140,[-1],BAJA
937297,[-1],NA
891646,[-1],NA
930141,[-1],NA
867441,[-1],BAJA
931467,[-1],BAJA
820538,[-1],BAJA
833505,[-1],NA
919222,[-1],BAJA
815944,[-1],NA
919361,[-1],NA
844651,[-1],NA
821968,[-1],BAJA
916760,[-1],BAJA
866870,[-1],NA
865891,[-1],NA
831389,[-1],BAJA
819815,[-1],BAJA
833581,[-1],NA
843760,[-1],NA
934740,[-1],NA
810645,[-1],BAJA
919509,[-1],BAJA
829570,[-1],NA
852420,[-1],NA
924539,[-1],NA
881052,[-1],NA
907914,[-1],NA
910647,[-1],NA
912187,[-1],NA
843767,[-1],NA
829473,[-1],NA
933201,[-1],NA
817885,[-1],BAJA
919091,[-1],BAJA
911952,[-1],BAJA
885283,[-1],NA
887277,[-1],NA
920714,[-1],NA
885979,[-1],NA
868837,[-1],BAJA
931529,[-1],NA
809377,[-1],BAJA
819879,[-1],NA
832139,[-1],BAJA
852439,[-1],BAJA
864424,[-1],BAJA
820362,[-1],NA
852435,[-1],NA
857899,[-1],NA
905663,[-1],NA
912702,[-1],NA
901531,[-1],BAJA
815340,[-1],NA
914830,[-1],NA
934063,[-1],BAJA
875106,[-1],BAJA
863131,[-1],NA
874501,[-1],NA
886442,[-1],NA
897986,[-1],NA
909059,[-1],BAJA
909169,[-1],NA
897235,[-1],NA
913527,[-1],NA
841119,[-1],BAJA
856199,[-1],NA
906205,[-1],BAJA
925522,[-1],NA
824544,[-1],NA
866759,[-1],NA
848417,[-1],NA
864499,[-1],BAJA
817389,[-1],BAJA
820866,[-1],BAJA
822979,[-1],BAJA
823205,[-1],BAJA
858558,[-1],BAJA
852009,[-1],NA
924553,[-1],NA
908681,[-1],NA
840968,[-1],NA
888106,[-1],NA
916857,[-1],NA
811695,[-1],BAJA
840162,[-1],NA
811053,[-1],BAJA
891828,[-1],BAJA
902115,[-1],BAJA
805034,[-1],NA
842068,[-1],BAJA
845459,[-1],NA
860953,[-1],NA
860267,[-1],NA
881302,[-1],NA
833737,[-1],NA
825245,[-1],BAJA
856893,[-1],BAJA
821360,[-1],NA
892136,[-1],NA
852354,[-1],NA
926303,[-1],NA
896713,[-1],NA
879879,[-1],NA
923105,[-1],NA
916431,[-1],NA
928698,[-1],NA
922605,[-1],BAJA
849052,[-1],NA
886962,[-1],NA
901469,[-1],NA
896676,[-1],NA
918943,[-1],NA
829739,[-1],NA
858985,[-1],NA
865826,[-1],NA
914777,[-1],BAJA
859930,[-1],NA
909499,[-1],NA
938008,[-1],BAJA
865456,[-1],BAJA
926011,[-1],NA
933197,[-1],NA
825823,[-1],NA
921044,[-1],NA
825221,[-1],NA
841003,[-1],NA
928644,[-1],NA
860066,[-1],NA
916296,[-1],BAJA
933077,[-1],BAJA
900462,[-1],NA
896608,[-1],BAJA
897161,[-1],NA
844166,[-1],NA
844402,[-1],NA
846779,[-1],NA
913062,[-1],NA
878849,[-1],NA
824496,[-1],NA
920766,[-1],NA
921109,[-1],NA
920933,[-1],NA
853800,[-1],NA
851818,[-1],NA
839457,[-1],NA
820728,[-1],NA
883000,[-1],BAJA
866144,[-1],NA
908822,[-1],NA
822928,[-1],NA
816100,[-1],NA
833596,[-1],NA
823951,[-1],NA
874594,[-1],BAJA
874683,[-1],NA
815237,[-1],NA
816265,[-1],NA
820471,[-1],NA
859845,[-1],NA
860727,[-1],NA
862628,[-1],NA
929179,[-1],BAJA
932549,[-1],NA
925344,[-1],NA
935789,[-1],BAJA
920730,[-1],NA
920407,[-1],BAJA
901839,[-1],NA
837296,[-1],NA
916407,[-1],NA
869335,[-1],BAJA
868089,[-1],BAJA
874818,[-1],NA
892567,[-1],NA
909257,[-1],NA
901739,[-1],NA
824970,[-1],NA
824257,[-1],NA
882315,[-1],NA
860704,[-1],NA
841018,[-1],NA
851027,[-1],BAJA
816491,[-1],BAJA
859549,[-1],NA
920916,[-1],NA
924753,[-1],NA
927696,[-1],NA
936498,[-1],BAJA
851460,[-1],BAJA
882994,[-1],BAJA
901448,[-1],NA
840154,[-1],BAJA
811515,[-1],BAJA
837693,[-1],BAJA
860718,[-1],BAJA
847974,[-1],NA
875694,[-1],NA
905204,[-1],BAJA
928470,[-1],NA
906670,[-1],NA
889196,[-1],NA
925339,[-1],NA
839138,[-1],NA
857917,[-1],NA
895463,[-1],BAJA
891897,[-1],NA
899078,[-1],NA
884271,[-1],NA
932118,[-1],NA
885169,[-1],BAJA
844455,[-1],NA
824502,[-1],NA
820401,[-1],NA
851973,[-1],NA
828548,[-1],NA
913261,[-1],BAJA
821004,[-1],NA
824179,[-1],NA
859984,[-1],NA
897382,[-1],BAJA
925297,[-1],NA
824169,[-1],BAJA
853153,[-1],NA
928527,[-1],NA
902347,[-1],NA
810622,[-1],NA
901631,[-1],NA
811127,[-1],NA
859346,[-1],NA
930402,[-1],NA
911940,[-1],NA
924920,[-1],NA
849084,[-1],NA
841456,[-1],BAJA
913361,[-1],NA
855407,[-1],NA
895388,[-1],NA
852545,[-1],NA
806352,[-1],NA
891758,[-1],NA
904401,[-1],NA
918946,[-1],BAJA
908920,[-1],NA
920787,[-1],NA
825281,[-1],NA
859913,[-1],BAJA
847937,[-1],NA
937603,[-1],BAJA
936184,[-1],BAJA
883820,[-1],BAJA
871940,[-1],BAJA
856573,[-1],BAJA
881998,[-1],BAJA
904935,[-1],NA
909384,[-1],NA
912978,[-1],NA
913646,[-1],BAJA
905480,[-1],NA
866961,[-1],NA
866268,[-1],NA
892575,[-1],NA
805382,[-1],NA
877339,[-1],NA
822768,[-1],BAJA
930783,[-1],BAJA
840734,[-1],NA
840749,[-1],NA
841154,[-1],NA
847645,[-1],NA
844401,[-1],NA
928307,[-1],NA
933427,[-1],BAJA
852659,[-1],NA
820203,[-1],NA
828432,[-1],BAJA
896370,[-1],NA
844350,[-1],BAJA
833601,[-1],BAJA
836841,[-1],NA
848337,[-1],NA
894684,[-1],NA
923860,[-1],NA
865470,[-1],NA
891706,[-1],NA
898436,[-1],NA
842663,[-1],BAJA
814269,[-1],BAJA
820745,[-1],NA
848685,[-1],BAJA
886693,[-1],BAJA
865701,[-1],NA
906451,[-1],BAJA
920884,[-1],BAJA
926806,[-1],BAJA
896495,[-1],NA
908894,[-1],BAJA
852266,[-1],NA
860265,[-1],NA
833810,[-1],NA
819957,[-1],NA
861784,[-1],NA
809239,[-1],NA
819360,[-1],NA
913419,[-1],NA
836826,[-1],NA
928465,[-1],NA
827276,[-1],NA
804825,[-1],NA
891685,[-1],BAJA
893736,[-1],NA
907274,[-1],NA
897475,[-1],NA
881269,[-1],NA
836746,[-1],NA
847442,[-1],NA
860782,[-1],NA
872127,[-1],BAJA
891833,[-1],NA
921061,[-1],NA
853413,[-1],NA
846189,[-1],NA
865544,[-1],NA
880723,[-1],NA
887468,[-1],NA
809367,[-1],BAJA
873581,[-1],NA
908502,[-1],NA
896662,[-1],BAJA
821357,[-1],NA
891702,[-1],NA
849095,[-1],NA
812458,[-1],NA
859881,[-1],NA
912006,[-1],BAJA
808414,[-1],BAJA
829111,[-1],NA
872366,[-1],BAJA
912398,[-1],BAJA
933591,[-1],BAJA
918029,[-1],NA
866640,[-1],NA
915474,[-1],NA
806092,[-1],NA
920964,[-1],BAJA
829519,[-1],NA
914004,[-1],BAJA
891623,[-1],NA
932580,[-1],BAJA
891452,[-1],BAJA
895600,[-1],BAJA
915610,[-1],NA
921602,[-1],NA
812063,[-1],BAJA
887518,[-1],NA
925436,[-1],NA
861665,[-1],BAJA
878618,[-1],NA
920544,[-1],NA
805680,[-1],NA
837019,[-1],NA
830884,[-1],NA
817283,[-1],NA
920684,[-1],BAJA
921392,[-1],NA
840772,[-1],NA
848681,[-1],NA
808433,[-1],BAJA
866907,[-1],BAJA
886177,[-1],NA
935460,[-1],NA
825990,[-1],BAJA
826593,[-1],NA
902225,[-1],NA
816464,[-1],NA
888169,[-1],NA
824348,[-1],NA
884549,[-1],NA
916785,[-1],NA
928568,[-1],NA
857415,[-1],NA
863499,[-1],BAJA
857892,[-1],NA
904855,[-1],NA
833993,[-1],NA
875924,[-1],NA
916425,[-1],NA
905221,[-1],BAJA
837823,[-1],BAJA
936910,[-1],BAJA
827865,[-1],NA
824588,[-1],NA
871619,[-1],NA
857802,[-1],NA
851088,[-1],BAJA
816067,[-1],NA
829344,[-1],NA
901372,[-1],NA
810592,[-1],NA
813551,[-1],NA
840977,[-1],NA
907504,[-1],NA
928252,[-1],NA
909016,[-1],NA
822230,[-1],BAJA
848156,[-1],NA
867854,[-1],NA
871819,[-1],NA
905063,[-1],NA
919764,[-1],NA
871791,[-1],BAJA
892935,[-1],NA
931617,[-1],BAJA
816034,[-1],NA
835495,[-1],NA
897287,[-1],NA
912494,[-1],NA
874950,[-1],NA
915222,[-1],NA
921195,[-1],NA
932158,[-1],NA
866560,[-1],NA
840883,[-1],NA
902460,[-1],NA
840708,[-1],NA
875253,[-1],NA
870525,[-1],NA
892442,[-1],NA
890831,[-1],NA
904737,[-1],NA
911771,[-1],NA
897377,[-1],NA
885997,[-1],NA
831865,[-1],NA
833270,[-1],NA
873372,[-1],BAJA
840112,[-1],NA
848074,[-1],NA
816367,[-1],NA
815817,[-1],NA
905566,[-1],NA
844007,[-1],BAJA
930717,[-1],BAJA
805576,[-1],NA
820312,[-1],BAJA
843558,[-1],NA
895945,[-1],NA
931919,[-1],BAJA
810393,[-1],NA
901011,[-1],BAJA
881281,[-1],NA
849060,[-1],BAJA
836387,[-1],BAJA
901714,[-1],BAJA
824765,[-1],NA
900437,[-1],BAJA
851653,[-1],BAJA
819809,[-1],NA
850855,[-1],BAJA
862672,[-1],BAJA
904921,[-1],NA
847056,[-1],BAJA
877886,[-1],NA
885942,[-1],NA
886807,[-1],NA
898481,[-1],NA
840237,[-1],NA
873877,[-1],BAJA
893570,[-1],NA
919202,[-1],BAJA
920022,[-1],NA
842973,[-1],NA
842440,[-1],BAJA
923530,[-1],BAJA
913950,[-1],NA
921347,[-1],BAJA
921434,[-1],BAJA
921682,[-1],NA
913170,[-1],NA
916334,[-1],NA
916337,[-1],NA
932526,[-1],BAJA
931612,[-1],NA
871532,[-1],BAJA
904389,[-1],NA
933101,[-1],BAJA
847872,[-1],NA
847438,[-1],NA
929638,[-1],BAJA
847759,[-1],BAJA
909859,[-1],NA
857063,[-1],NA
843095,[-1],BAJA
922788,[-1],NA
933150,[-1],NA
816285,[-1],NA
833711,[-1],NA
834015,[-1],BAJA
930214,[-1],NA
890426,[-1],NA
841020,[-1],NA
842763,[-1],NA
909327,[-1],NA
921178,[-1],NA
829740,[-1],BAJA
825032,[-1],NA
813902,[-1],BAJA
818224,[-1],BAJA
889935,[-1],NA
851996,[-1],NA
890817,[-1],NA
863889,[-1],BAJA
865583,[-1],NA
865841,[-1],NA
897266,[-1],NA
898682,[-1],NA
845994,[-1],NA
847631,[-1],BAJA
843300,[-1],BAJA
888260,[-1],NA
857842,[-1],NA
826047,[-1],NA
807570,[-1],BAJA
927948,[-1],BAJA
833789,[-1],NA
912490,[-1],NA
904391,[-1],NA
905687,[-1],NA
937509,[-1],NA
897076,[-1],NA
897354,[-1],BAJA
881692,[-1],NA
872840,[-1],NA
920860,[-1],NA
827443,[-1],NA
834405,[-1],NA
839814,[-1],NA
852325,[-1],NA
873364,[-1],NA
912754,[-1],NA
861424,[-1],BAJA
863439,[-1],BAJA
905371,[-1],NA
818703,[-1],NA
840875,[-1],NA
841433,[-1],BAJA
855886,[-1],BAJA
859356,[-1],NA
897315,[-1],NA
915705,[-1],NA
891520,[-1],NA
880361,[-1],NA
927971,[-1],BAJA
912707,[-1],NA
913915,[-1],BAJA
896438,[-1],NA
909328,[-1],NA
814801,[-1],BAJA
832726,[-1],NA
810452,[-1],NA
832389,[-1],BAJA
873998,[-1],NA
878813,[-1],BAJA
886718,[-1],BAJA
931626,[-1],NA
884329,[-1],NA
859778,[-1],NA
829766,[-1],NA
860001,[-1],BAJA
932432,[-1],BAJA
876021,[-1],NA
882643,[-1],BAJA
867202,[-1],BAJA
910729,[-1],BAJA
805593,[-1],NA
925394,[-1],NA
905840,[-1],NA
823430,[-1],NA
893200,[-1],NA
917350,[-1],NA
840398,[-1],NA
871684,[-1],BAJA
915491,[-1],NA
926950,[-1],NA
820066,[-1],NA
848382,[-1],BAJA
832747,[-1],BAJA
903094,[-1],BAJA
816790,[-1],NA
936124,[-1],NA
932975,[-1],NA
816713,[-1],BAJA
829847,[-1],BAJA
892852,[-1],NA
918903,[-1],BAJA
820754,[-1],NA
840559,[-1],NA
844162,[-1],BAJA
856578,[-1],NA
856680,[-1],NA
906200,[-1],NA
901915,[-1],NA
816982,[-1],BAJA
882011,[-1],BAJA
891856,[-1],BAJA
814522,[-1],NA
833752,[-1],NA
856567,[-1],NA
859908,[-1],NA
879444,[-1],BAJA
916314,[-1],NA
932458,[-1],NA
865929,[-1],NA
928571,[-1],NA
807176,[-1],NA
824505,[-1],BAJA
851021,[-1],NA
925846,[-1],NA
900949,[-1],NA
823673,[-1],NA
886225,[-1],BAJA
901551,[-1],NA
881267,[-1],NA
920278,[-1],NA
805387,[-1],BAJA
834417,[-1],BAJA
905779,[-1],NA
879676,[-1],NA
904860,[-1],BAJA
912601,[-1],NA
860433,[-1],NA
931346,[-1],BAJA
861995,[-1],BAJA
865525,[-1],BAJA
834552,[-1],BAJA
811832,[-1],NA
854584,[-1],BAJA
875112,[-1],NA
917828,[-1],BAJA
929228,[-1],NA
907279,[-1],BAJA
913985,[-1],NA
911882,[-1],NA
919037,[-1],NA
902469,[-1],BAJA
833678,[-1],NA
886398,[-1],BAJA
810794,[-1],NA
916034,[-1],BAJA
844311,[-1],NA
857875,[-1],NA
900681,[-1],NA
907997,[-1],NA
932393,[-1],NA
937320,[-1],NA
870940,[-1],NA
840922,[-1],NA
824164,[-1],NA
813444,[-1],NA
901441,[-1],NA
891017,[-1],NA
925445,[-1],NA
912506,[-1],BAJA
896152,[-1],NA
921305,[-1],BAJA
818162,[-1],NA
820367,[-1],NA
847498,[-1],NA
893818,[-1],NA
912429,[-1],BAJA
919727,[-1],NA
809394,[-1],NA
812305,[-1],NA
844254,[-1],NA
879357,[-1],BAJA
892650,[-1],NA
927612,[-1],NA
895110,[-1],BAJA
914795,[-1],BAJA
853353,[-1],BAJA
811738,[-1],NA
865455,[-1],NA
892757,[-1],NA
815238,[-1],BAJA
847569,[-1],NA
912003,[-1],BAJA
909872,[-1],BAJA
813776,[-1],NA
810842,[-1],NA
820074,[-1],NA
820881,[-1],NA
825817,[-1],NA
829677,[-1],NA
909427,[-1],NA
911560,[-1],NA
843740,[-1],BAJA
810753,[-1],NA
826186,[-1],BAJA
842432,[-1],BAJA
918982,[-1],BAJA
819612,[-1],BAJA
820436,[-1],NA
825054,[-1],NA
866454,[-1],NA
891528,[-1],NA
897852,[-1],BAJA
843276,[-1],NA
881073,[-1],NA
901579,[-1],NA
908239,[-1],NA
833074,[-1],BAJA
856482,[-1],NA
892205,[-1],BAJA
869975,[-1],NA
885346,[-1],NA
916473,[-1],BAJA
887094,[-1],NA
916392,[-1],NA
919003,[-1],NA
928971,[-1],NA
880530,[-1],NA
824833,[-1],NA
824965,[-1],NA
872376,[-1],NA
892048,[-1],NA
904044,[-1],NA
886032,[-1],NA
818863,[-1],NA
880836,[-1],NA
885565,[-1],NA
901537,[-1],NA
885348,[-1],BAJA
845230,[-1],NA
844407,[-1],NA
857644,[-1],NA
882083,[-1],BAJA
920896,[-1],NA
909027,[-1],BAJA
895397,[-1],NA
920715,[-1],BAJA
816668,[-1],NA
820456,[-1],NA
837817,[-1],NA
811766,[-1],NA
897182,[-1],NA
804877,[-1],NA
879434,[-1],BAJA
837213,[-1],NA
865698,[-1],NA
847858,[-1],NA
806611,[-1],BAJA
856657,[-1],BAJA
915094,[-1],BAJA
820987,[-1],NA
834729,[-1],NA
851118,[-1],BAJA
838773,[-1],BAJA
840732,[-1],BAJA
824227,[-1],BAJA
881589,[-1],BAJA
812071,[-1],BAJA
897284,[-1],NA
860998,[-1],BAJA
913938,[-1],NA
888687,[-1],BAJA
881460,[-1],NA
897289,[-1],NA
843734,[-1],BAJA
904274,[-1],NA
869811,[-1],NA
865477,[-1],NA
912829,[-1],NA
928067,[-1],NA
905432,[-1],NA
841058,[-1],NA
914938,[-1],BAJA
825165,[-1],NA
885580,[-1],NA
858830,[-1],BAJA
920487,[-1],BAJA
866050,[-1],NA
901760,[-1],BAJA
820647,[-1],NA
915456,[-1],NA
807036,[-1],NA
833937,[-1],NA
921116,[-1],BAJA
938002,[-1],BAJA
865564,[-1],NA
826486,[-1],BAJA
826635,[-1],BAJA
917150,[-1],BAJA
932518,[-1],BAJA
874293,[-1],NA
880992,[-1],NA
824394,[-1],NA
866958,[-1],BAJA
925072,[-1],NA
874599,[-1],NA
937596,[-1],NA
850602,[-1],NA
935451,[-1],BAJA
916253,[-1],NA
917467,[-1],BAJA
891052,[-1],NA
