NUM_AUTORIZACION_TC,MON_MOVIMIENTO_QUETZALIZADO,FEC_AUTORIZACION,TIP_NEGOCIO,PAIS_ORIGEN,COD_MONEDA_ORIGEN,COD_PROD_EMISOR,NUM_CTA_DEB,COD_CLIENTE,IND_ANOMALA,IND_ESTADO_INACTIVA,PORC_RETIRO,CNT_CUENTAS_DISTINTAS,IND_DEBAJO_UMBRAL_15K,IND_SUP_15K,CNT_RETIRO_CUENTA,CNT_CAJEROS_DISTINTOS
293312,200.0,2005-07-13 06:02:00,3988,37,29,4,38229,36655,1,0,0.1,1,0,0,1,1
329094,100.0,2005-07-18 17:06:00,4392,37,29,10,41181,17392,1,0,0.04,1,0,0,2,1
531531,500.0,2005-09-02 12:23:00,2721,37,29,2,32605,34859,1,0,0.04,1,0,0,1,1
698740,200.0,2005-10-09 12:52:00,4340,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
700061,200.0,2005-10-09 18:45:00,3935,37,29,10,40684,35477,1,0,0.0,1,0,0,2,2
620938,200.0,2005-09-22 14:58:00,4012,37,29,10,40684,35477,1,0,0.53,1,0,0,1,1
175863,100.0,2005-06-15 17:50:00,2893,37,29,2,1106,24676,1,0,4.36,1,0,0,1,1
778,1000.0,2005-05-01 09:57:00,4318,37,29,4,23658,21845,1,0,0.41,1,0,0,1,1
49515,300.0,2005-05-14 09:41:00,2721,37,29,2,32605,34859,1,0,0.12,1,0,0,2,1
877173,500.0,2005-11-16 13:03:00,4012,37,29,2,32605,34859,1,0,0.21,1,0,0,2,1
406284,300.0,2005-08-04 13:02:00,568,37,29,10,40684,35477,1,0,0.76,1,0,0,1,1
482616,300.0,2005-08-21 15:48:00,1704,37,29,4,23658,21845,1,0,0.13,1,0,0,2,1
484923,200.0,2005-08-22 12:37:00,4012,37,29,2,32605,34859,1,0,0.02,1,0,0,2,1
517962,200.0,2005-08-31 12:20:00,1673,37,29,10,40684,35477,1,0,0.02,1,0,0,1,1
305479,100.0,2005-07-15 12:19:00,936,37,29,2,1106,24676,1,0,11.27,1,0,0,1,1
101397,100.0,2005-05-28 06:19:00,4009,37,29,2,1106,24676,1,0,0.33,1,0,0,1,1
559037,500.0,2005-09-08 21:13:00,1540,37,29,2,11197,29546,1,0,0.81,1,0,0,1,1
895796,1500.0,2005-11-19 16:35:00,2939,37,29,2,11197,29546,1,0,2631.58,1,0,0,1,1
96074,100.0,2005-05-26 13:15:00,1943,37,29,10,41181,17392,1,0,0.22,1,0,0,1,1
541536,200.0,2005-09-04 12:30:00,764,37,29,2,11197,29546,1,0,0.2,1,0,0,1,1
844404,500.0,2005-11-10 07:19:00,4012,37,29,2,32605,34859,1,0,0.28,1,0,0,2,1
788716,300.0,2005-10-29 12:18:00,2724,37,29,4,26720,37007,1,0,0.05,1,0,0,1,1
163803,200.0,2005-06-13 07:51:00,4007,37,29,2,1106,24676,1,0,0.9,1,0,0,1,1
774443,200.0,2005-10-26 14:19:00,3844,37,29,2,11197,29546,1,0,0.31,1,0,0,1,1
611291,100.0,2005-09-19 18:43:00,2724,37,29,4,26720,37007,1,0,0.21,1,0,0,2,1
120698,500.0,2005-06-01 07:52:00,3364,37,29,10,40684,35477,1,0,0.3,1,0,0,1,1
288516,200.0,2005-07-11 18:02:00,2792,37,29,2,1106,24676,1,0,0.61,1,0,0,1,1
756541,100.0,2005-10-21 17:03:00,3988,37,29,4,38229,36655,1,0,0.11,1,0,0,2,1
349291,100.0,2005-07-23 12:24:00,2772,37,29,4,38229,36655,1,0,0.04,1,0,0,2,2
717790,200.0,2005-10-14 16:43:00,3988,37,29,4,38229,36655,1,0,0.28,1,0,0,1,1
569607,100.0,2005-09-11 15:02:00,4308,37,29,10,41181,17392,1,0,0.1,1,0,0,2,2
223554,100.0,2005-06-28 07:49:00,4007,37,29,2,1106,24676,1,0,0.99,1,0,0,1,1
130482,200.0,2005-06-03 09:07:00,340,37,29,10,40684,35477,1,0,0.66,1,0,0,1,1
841517,200.0,2005-11-09 10:20:00,230,37,29,2,11197,29546,1,0,0.67,1,0,0,1,1
737118,500.0,2005-10-17 11:06:00,2721,37,29,2,32605,34859,1,0,0.18,1,0,0,1,1
849776,100.0,2005-11-11 13:40:00,4392,37,29,10,41181,17392,1,0,0.5,1,0,0,2,1
160672,500.0,2005-06-11 20:05:00,3057,37,29,4,26720,37007,1,0,0.11,1,0,0,1,1
777354,100.0,2005-10-27 12:02:00,936,37,29,2,1106,24676,1,0,0.33,1,0,0,1,1
546064,800.0,2005-09-05 14:43:00,1968,37,29,10,40684,35477,1,0,0.19,1,0,0,2,2
695298,100.0,2005-10-08 13:25:00,615,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
403511,500.0,2005-08-03 17:17:00,2725,37,29,4,26720,37007,1,0,0.23,1,0,0,1,1
388438,200.0,2005-07-31 14:32:00,1534,37,29,2,1106,24676,1,0,0.08,1,0,0,1,1
608133,100.0,2005-09-19 07:46:00,4007,37,29,2,1106,24676,1,0,0.16,1,0,0,1,1
763434,300.0,2005-10-23 11:25:00,2772,37,29,4,38229,36655,1,0,0.42,1,0,0,1,1
231277,100.0,2005-06-29 18:55:00,2696,37,29,4,21363,23997,1,0,185.19,1,0,0,1,1
231735,200.0,2005-06-29 19:57:00,623,37,29,2,11197,29546,1,0,0.47,1,0,0,1,1
56092,300.0,2005-05-15 08:39:00,1683,37,29,4,23658,21845,1,0,0.06,1,0,0,1,1
48005,300.0,2005-05-13 20:24:00,1683,37,29,4,23658,21845,1,0,0.27,1,0,0,2,2
79283,100.0,2005-05-20 19:15:00,3845,37,29,4,26720,37007,1,0,0.2,1,0,0,1,1
12513,200.0,2005-05-03 19:12:00,2725,37,29,4,26720,37007,1,0,0.22,1,0,0,1,1
229660,700.0,2005-06-29 15:34:00,2725,37,29,4,26720,37007,1,0,0.17,1,0,0,1,1
55836,1000.0,2005-05-15 07:21:00,1321,37,6,4,26720,37007,1,0,0.52,1,0,0,1,1
474954,500.0,2005-08-19 18:36:00,2724,37,29,4,26720,37007,1,0,9.7,1,0,0,1,1
512851,100.0,2005-08-30 11:40:00,936,37,29,2,1106,24676,1,0,25.64,1,0,0,1,1
756591,500.0,2005-10-21 17:09:00,2724,37,29,4,26720,37007,1,0,0.92,1,0,0,1,1
437783,1000.0,2005-08-12 17:34:00,2696,37,29,4,21363,23997,1,0,30.19,1,0,0,1,1
130355,200.0,2005-06-03 08:30:00,1761,37,29,2,11197,29546,1,0,0.09,1,0,0,1,1
885681,600.0,2005-11-17 18:56:00,329,37,29,2,11197,29546,1,0,1052.63,1,0,0,1,1
449632,200.0,2005-08-14 12:36:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
454521,500.0,2005-08-15 12:45:00,1943,37,29,10,41181,17392,1,0,0.42,1,0,0,2,1
428967,300.0,2005-08-10 16:03:00,1943,37,29,10,41181,17392,1,0,0.64,1,0,0,1,1
713487,400.0,2005-10-13 19:44:00,1894,37,29,4,26720,37007,1,0,263.16,1,0,0,1,1
10488,300.0,2005-05-03 12:37:00,608,37,29,10,40684,35477,1,0,0.26,1,0,0,2,2
265957,500.0,2005-07-06 17:36:00,4332,37,29,4,23658,21845,1,0,0.17,1,0,0,1,1
603504,500.0,2005-09-17 20:11:00,2685,37,29,4,23658,21845,1,0,0.12,1,0,0,1,1
642392,500.0,2005-09-28 13:05:00,4012,37,29,2,32605,34859,1,0,0.06,1,0,0,3,1
742814,200.0,2005-10-18 13:10:00,3445,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
332472,100.0,2005-07-19 12:41:00,2721,37,29,2,32605,34859,1,0,0.02,1,0,0,3,1
739046,200.0,2005-10-17 16:17:00,1637,37,29,5,41042,36350,1,0,0.0,1,0,0,1,1
441882,600.0,2005-08-13 10:48:00,2724,37,29,4,26720,37007,1,0,0.35,1,0,0,1,1
264861,100.0,2005-07-06 13:26:00,1943,37,29,10,41181,17392,1,0,0.13,1,0,0,1,1
184693,200.0,2005-06-17 03:34:00,3503,37,29,2,11197,29546,1,0,0.29,1,0,0,1,1
511868,100.0,2005-08-30 08:02:00,4273,37,29,4,21363,23997,1,0,0.58,1,0,0,1,1
640687,100.0,2005-09-27 19:08:00,4241,37,29,4,21363,23997,1,0,70.92,1,0,0,2,2
939584,650.0,2005-10-21 00:00:00,4015,37,29,2,32605,34859,-1,0,0.27,1,0,0,3,1
939585,650.0,2005-09-26 00:00:00,4015,37,29,2,32605,34859,-1,0,0.05,1,0,0,2,1
939586,650.0,2005-06-15 00:00:00,4015,37,29,2,32605,34859,-1,0,107.14,1,0,0,2,1
939587,650.0,2005-09-07 00:00:00,4015,37,29,2,32605,34859,-1,0,0.02,1,0,0,1,1
939588,650.0,2005-08-15 00:00:00,4015,37,29,2,32605,34859,-1,0,0.01,1,0,0,1,1
939589,650.0,2005-08-20 00:00:00,4015,37,29,2,32605,34859,-1,0,0.04,1,0,0,1,1
939590,650.0,2005-08-12 00:00:00,4015,37,29,2,32605,34859,-1,0,0.02,1,0,0,1,1
939591,650.0,2005-10-04 00:00:00,4015,37,29,2,32605,34859,-1,0,0.07,1,0,0,1,1
939592,650.0,2005-06-23 00:00:00,4015,37,29,2,32605,34859,-1,0,0.26,1,0,0,1,1
939593,650.0,2005-10-11 00:00:00,4015,37,29,2,32605,34859,-1,0,0.08,1,0,0,3,1
939594,650.0,2005-10-14 00:00:00,4015,37,29,2,32605,34859,-1,0,0.26,1,0,0,2,1
939595,650.0,2005-09-30 00:00:00,4015,37,29,2,32605,34859,-1,0,0.04,1,0,0,1,1
939596,650.0,2005-07-27 00:00:00,4015,37,29,2,32605,34859,-1,0,0.04,1,0,0,1,1
939597,650.0,2005-09-22 00:00:00,4015,37,29,2,32605,34859,-1,0,0.02,1,0,0,1,1
939598,650.0,2005-07-19 00:00:00,4015,37,29,2,32605,34859,-1,0,0.03,1,0,0,1,1
939599,650.0,2005-09-05 00:00:00,4015,37,29,2,32605,34859,-1,0,0.02,1,0,0,1,1
939600,650.0,2005-09-26 00:00:00,4015,37,29,2,32605,34859,-1,0,0.05,1,0,0,1,1
939601,650.0,2005-09-14 00:00:00,4015,37,29,2,32605,34859,-1,0,0.01,1,0,0,1,1
939602,650.0,2005-10-04 00:00:00,4015,37,29,2,32605,34859,-1,0,0.07,1,0,0,2,1
939603,650.0,2005-07-01 00:00:00,4015,37,29,2,32605,34859,-1,0,0.12,1,0,0,1,1
940896,2600.0,2005-06-30 22:00:00,5166,37,29,4,21363,23997,-1,0,0.66,1,0,0,1,1
940897,2600.0,2005-05-28 22:00:00,5166,37,29,4,21363,23997,-1,0,0.95,1,0,0,1,1
940898,2600.0,2005-07-26 22:00:00,5166,37,29,4,21363,23997,-1,0,0.06,1,0,0,2,2
940899,2600.0,2005-07-17 22:00:00,5166,37,29,4,21363,23997,-1,0,21.05,1,0,0,2,2
940900,2600.0,2005-05-06 22:00:00,5166,37,29,4,21363,23997,-1,0,0.15,1,0,0,1,1
940901,2600.0,2005-05-07 22:00:00,5166,37,29,4,21363,23997,-1,0,0.09,1,0,0,1,1
940902,2600.0,2005-09-01 22:00:00,5166,37,29,4,21363,23997,-1,0,0.2,1,0,0,1,1
940903,2600.0,2005-07-07 22:00:00,5166,37,29,4,21363,23997,-1,0,0.67,1,0,0,1,1
940904,2600.0,2005-09-09 22:00:00,5166,37,29,4,21363,23997,-1,0,12.98,1,0,0,1,1
940905,2600.0,2005-09-30 22:00:00,5166,37,29,4,21363,23997,-1,0,0.2,1,0,0,1,1
940906,2600.0,2005-10-13 22:00:00,5166,37,29,4,21363,23997,-1,0,250.0,1,0,0,1,1
940907,2600.0,2005-07-22 22:00:00,5166,37,29,4,21363,23997,-1,0,29.34,1,1,0,1,1
940908,2600.0,2005-06-07 22:00:00,5166,37,29,4,21363,23997,-1,0,0.99,1,0,0,1,1
940909,2600.0,2005-07-18 22:00:00,5166,37,29,4,21363,23997,-1,0,0.2,1,0,0,2,2
940910,2600.0,2005-05-19 22:00:00,5166,37,29,4,21363,23997,-1,0,1.0,1,0,0,1,1
940911,2600.0,2005-09-17 22:00:00,5166,37,29,4,21363,23997,-1,0,709.22,1,0,0,1,1
940912,2600.0,2005-05-10 22:00:00,5166,37,29,4,21363,23997,-1,0,0.24,1,0,0,1,1
940913,2600.0,2005-07-05 22:00:00,5166,37,29,4,21363,23997,-1,0,0.4,1,0,0,1,1
940914,2600.0,2005-06-25 22:00:00,5166,37,29,4,21363,23997,-1,0,555.56,1,0,0,1,1
940915,2600.0,2005-07-25 22:00:00,5166,37,29,4,21363,23997,-1,0,4.63,1,0,0,1,1
942305,2600.0,2005-09-11 02:00:00,5434,37,29,4,23658,21845,-1,0,0.29,1,0,0,1,1
942306,2600.0,2005-09-13 02:00:00,5434,37,29,4,23658,21845,-1,0,0.67,1,0,0,1,1
942307,2600.0,2005-05-17 02:00:00,5434,37,29,4,23658,21845,-1,0,0.03,1,0,0,1,1
942308,2600.0,2005-07-15 02:00:00,5434,37,29,4,23658,21845,-1,0,0.19,1,0,0,1,1
942309,2600.0,2005-09-27 02:00:00,5434,37,29,4,23658,21845,-1,0,0.23,1,0,0,1,1
942310,2600.0,2005-06-06 02:00:00,5434,37,29,4,23658,21845,-1,0,0.06,1,0,0,1,1
942311,2600.0,2005-06-16 02:00:00,5434,37,29,4,23658,21845,-1,0,0.25,1,0,0,1,1
942312,2600.0,2005-08-28 02:00:00,5434,37,29,4,23658,21845,-1,0,0.26,1,0,0,1,1
942313,2600.0,2005-05-23 02:00:00,5434,37,29,4,23658,21845,-1,0,0.09,1,0,0,1,1
942314,2600.0,2005-07-25 02:00:00,5434,37,29,4,23658,21845,-1,0,0.17,1,0,0,1,1
942315,2600.0,2005-07-09 02:00:00,5434,37,29,4,23658,21845,-1,0,0.06,1,0,0,1,1
942316,2600.0,2005-08-05 02:00:00,5434,37,29,4,23658,21845,-1,0,0.16,1,0,0,1,1
942317,2600.0,2005-05-19 02:00:00,5434,37,29,4,23658,21845,-1,0,0.06,1,0,0,1,1
942318,2600.0,2005-09-06 02:00:00,5434,37,29,4,23658,21845,-1,0,0.1,1,0,0,1,1
942319,2600.0,2005-09-03 02:00:00,5434,37,29,4,23658,21845,-1,0,0.07,1,0,0,1,1
942320,2600.0,2005-10-14 02:00:00,5434,37,29,4,23658,21845,-1,0,0.36,1,0,0,1,1
942321,2600.0,2005-06-08 02:00:00,5434,37,29,4,23658,21845,-1,0,0.17,1,0,0,2,1
942322,2600.0,2005-09-14 02:00:00,5434,37,29,4,23658,21845,-1,0,0.32,1,0,0,1,1
942323,2600.0,2005-06-21 02:00:00,5434,37,29,4,23658,21845,-1,0,0.03,1,0,0,1,1
942324,2600.0,2005-06-01 02:00:00,5434,37,29,4,23658,21845,-1,0,0.3,1,0,0,1,1
942432,1300.0,2005-07-09 00:00:00,4228,37,29,4,26720,37007,-1,0,0.33,1,0,0,1,1
942433,1300.0,2005-09-26 00:00:00,4228,37,29,4,26720,37007,-1,0,0.02,1,0,0,1,1
942434,1300.0,2005-09-13 00:00:00,4228,37,29,4,26720,37007,-1,0,0.92,1,0,0,1,1
942435,1300.0,2005-06-16 00:00:00,4228,37,29,4,26720,37007,-1,0,0.06,1,0,0,1,1
942436,1300.0,2005-09-08 00:00:00,4228,37,29,4,26720,37007,-1,0,0.52,1,0,0,1,1
942437,1300.0,2005-09-02 00:00:00,4228,37,29,4,26720,37007,-1,0,0.42,1,0,0,1,1
942438,1300.0,2005-07-22 00:00:00,4228,37,29,4,26720,37007,-1,0,0.06,1,0,0,1,1
942439,1300.0,2005-05-10 00:00:00,4228,37,29,4,26720,37007,-1,0,0.58,1,0,0,1,1
942440,1300.0,2005-05-06 00:00:00,4228,37,29,4,26720,37007,-1,0,0.77,1,0,0,1,1
942441,1300.0,2005-08-04 00:00:00,4228,37,29,4,26720,37007,-1,0,0.18,1,0,0,1,1
942442,1300.0,2005-08-08 00:00:00,4228,37,29,4,26720,37007,-1,0,0.06,1,0,0,1,1
942443,1300.0,2005-07-08 00:00:00,4228,37,29,4,26720,37007,-1,0,2.52,1,0,0,2,2
942444,1300.0,2005-05-16 00:00:00,4228,37,29,4,26720,37007,-1,0,0.33,1,0,0,1,1
942445,1300.0,2005-07-18 00:00:00,4228,37,29,4,26720,37007,-1,0,0.4,1,0,0,2,1
942446,1300.0,2005-08-27 00:00:00,4228,37,29,4,26720,37007,-1,0,0.19,1,0,0,1,1
942447,1300.0,2005-06-10 00:00:00,4228,37,29,4,26720,37007,-1,0,0.04,1,0,0,1,1
942448,1300.0,2005-07-06 00:00:00,4228,37,29,4,26720,37007,-1,0,0.53,1,0,0,1,1
942449,1300.0,2005-07-02 00:00:00,4228,37,29,4,26720,37007,-1,0,0.16,1,0,0,1,1
942450,1300.0,2005-09-09 00:00:00,4228,37,29,4,26720,37007,-1,0,0.06,1,0,0,1,1
942451,1300.0,2005-07-03 00:00:00,4228,37,29,4,26720,37007,-1,0,0.05,1,0,0,2,1
947218,2600.0,2005-05-11 02:00:00,5141,37,29,10,40684,35477,-1,0,0.09,1,0,0,1,1
947219,2600.0,2005-07-12 02:00:00,5141,37,29,10,40684,35477,-1,0,0.01,1,0,0,1,1
947220,2600.0,2005-06-15 02:00:00,5141,37,29,10,40684,35477,-1,0,0.05,1,0,0,1,1
947221,2600.0,2005-07-20 02:00:00,5141,37,29,10,40684,35477,-1,0,0.15,1,0,0,2,2
947222,2600.0,2005-07-09 02:00:00,5141,37,29,10,40684,35477,-1,0,0.01,1,0,0,2,2
947223,2600.0,2005-09-20 02:00:00,5141,37,29,10,40684,35477,-1,0,0.37,1,0,0,1,1
947224,2600.0,2005-05-21 02:00:00,5141,37,29,10,40684,35477,-1,0,0.24,1,0,0,2,2
947225,2600.0,2005-10-25 02:00:00,5141,37,29,10,40684,35477,-1,0,0.0,1,0,0,1,1
947226,2600.0,2005-10-13 02:00:00,5141,37,29,10,40684,35477,-1,0,0.03,1,0,0,1,1
947227,2600.0,2005-10-03 02:00:00,5141,37,29,10,40684,35477,-1,0,0.0,1,0,0,1,1
947228,2600.0,2005-05-15 02:00:00,5141,37,29,10,40684,35477,-1,0,0.44,1,0,0,1,1
947229,2600.0,2005-05-12 02:00:00,5141,37,29,10,40684,35477,-1,0,0.03,1,0,0,1,1
947230,2600.0,2005-05-16 02:00:00,5141,37,29,10,40684,35477,-1,0,0.96,1,0,0,2,2
947231,2600.0,2005-08-21 02:00:00,5141,37,29,10,40684,35477,-1,0,0.89,1,0,0,1,1
947232,2600.0,2005-09-08 02:00:00,5141,37,29,10,40684,35477,-1,0,0.08,1,0,0,2,1
947233,2600.0,2005-05-13 02:00:00,5141,37,29,10,40684,35477,-1,0,0.05,1,0,0,1,1
947234,2600.0,2005-09-08 02:00:00,5141,37,29,10,40684,35477,-1,0,0.19,1,0,0,1,1
947235,2600.0,2005-09-22 02:00:00,5141,37,29,10,40684,35477,-1,0,0.79,1,0,0,2,2
947236,2600.0,2005-09-05 02:00:00,5141,37,29,10,40684,35477,-1,0,0.05,1,0,0,3,3
947237,2600.0,2005-10-19 02:00:00,5141,37,29,10,40684,35477,-1,0,0.01,1,0,0,1,1
948650,1300.0,2005-09-24 23:00:00,4462,37,29,4,38229,36655,-1,0,0.22,1,0,0,1,1
948651,1300.0,2005-09-10 23:00:00,4462,37,29,4,38229,36655,-1,0,0.12,1,0,0,1,1
948652,1300.0,2005-10-11 23:00:00,4462,37,29,4,38229,36655,-1,0,0.11,1,0,0,1,1
948653,1300.0,2005-08-01 23:00:00,4462,37,29,4,38229,36655,-1,0,0.08,1,0,0,1,1
948654,1300.0,2005-09-08 23:00:00,4462,37,29,4,38229,36655,-1,0,0.1,1,0,0,1,1
948655,1300.0,2005-05-21 23:00:00,4462,37,29,4,38229,36655,-1,0,0.99,1,0,0,1,1
948656,1300.0,2005-10-06 23:00:00,4462,37,29,4,38229,36655,-1,0,0.07,1,0,0,1,1
948657,1300.0,2005-06-03 23:00:00,4462,37,29,4,38229,36655,-1,0,0.2,1,0,0,1,1
948658,1300.0,2005-08-05 23:00:00,4462,37,29,4,38229,36655,-1,0,0.05,1,0,0,1,1
948659,1300.0,2005-09-04 23:00:00,4462,37,29,4,38229,36655,-1,0,0.07,1,0,0,1,1
948660,1300.0,2005-07-15 23:00:00,4462,37,29,4,38229,36655,-1,0,0.02,1,0,0,2,2
948661,1300.0,2005-07-16 23:00:00,4462,37,29,4,38229,36655,-1,0,0.03,1,0,0,1,1
948662,1300.0,2005-10-21 23:00:00,4462,37,29,4,38229,36655,-1,0,0.11,1,0,0,1,1
948663,1300.0,2005-07-01 23:00:00,4462,37,29,4,38229,36655,-1,0,0.71,1,0,0,1,1
948664,1300.0,2005-09-17 23:00:00,4462,37,29,4,38229,36655,-1,0,0.15,1,0,0,1,1
948665,1300.0,2005-05-31 23:00:00,4462,37,29,4,38229,36655,-1,0,0.53,1,0,0,1,1
948666,1300.0,2005-07-22 23:00:00,4462,37,29,4,38229,36655,-1,0,0.08,1,0,0,1,1
948667,1300.0,2005-06-16 23:00:00,4462,37,29,4,38229,36655,-1,0,0.21,1,0,0,1,1
948668,1300.0,2005-06-27 23:00:00,4462,37,29,4,38229,36655,-1,0,0.88,1,0,0,1,1
948669,1300.0,2005-07-23 23:00:00,4462,37,29,4,38229,36655,-1,0,0.13,1,0,0,1,1
949127,1300.0,2005-05-12 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949128,1300.0,2005-09-01 00:00:00,4409,37,29,5,41042,36350,-1,0,0.01,1,0,0,1,1
949129,1300.0,2005-08-25 00:00:00,4409,37,29,5,41042,36350,-1,0,0.01,1,0,0,1,1
949130,1300.0,2005-05-31 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949131,1300.0,2005-07-03 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949132,1300.0,2005-07-14 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949133,1300.0,2005-08-28 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949134,1300.0,2005-10-20 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949135,1300.0,2005-05-04 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949136,1300.0,2005-07-24 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949137,1300.0,2005-05-21 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949138,1300.0,2005-06-15 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949139,1300.0,2005-08-02 00:00:00,4409,37,29,5,41042,36350,-1,0,0.01,1,0,0,1,1
949140,1300.0,2005-09-30 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949141,1300.0,2005-07-28 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,3,2
949142,1300.0,2005-06-03 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,2,1
949143,1300.0,2005-06-18 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949144,1300.0,2005-09-14 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949145,1300.0,2005-09-17 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949146,1300.0,2005-07-01 00:00:00,4409,37,29,5,41042,36350,-1,0,0.0,1,0,0,1,1
949738,650.0,2005-06-05 02:00:00,4502,37,29,10,41181,17392,-1,0,0.1,1,0,0,1,1
949739,650.0,2005-09-01 02:00:00,4502,37,29,10,41181,17392,-1,0,0.18,1,0,0,1,1
949740,650.0,2005-06-19 02:00:00,4502,37,29,10,41181,17392,-1,0,0.17,1,0,0,1,1
949741,650.0,2005-10-03 02:00:00,4502,37,29,10,41181,17392,-1,0,0.49,1,0,0,1,1
949742,650.0,2005-08-01 02:00:00,4502,37,29,10,41181,17392,-1,0,0.32,1,0,0,1,1
949743,650.0,2005-08-18 02:00:00,4502,37,29,10,41181,17392,-1,0,0.47,1,0,0,1,1
949744,650.0,2005-05-02 02:00:00,4502,37,29,10,41181,17392,-1,0,0.24,1,0,0,1,1
949745,650.0,2005-10-17 02:00:00,4502,37,29,10,41181,17392,-1,0,0.23,1,0,0,2,1
949746,650.0,2005-09-30 02:00:00,4502,37,29,10,41181,17392,-1,0,370.37,1,0,0,2,1
949747,650.0,2005-06-01 02:00:00,4502,37,29,10,41181,17392,-1,0,0.26,1,0,0,1,1
949748,650.0,2005-05-19 02:00:00,4502,37,29,10,41181,17392,-1,0,0.19,1,0,0,2,2
949749,650.0,2005-08-12 02:00:00,4502,37,29,10,41181,17392,-1,0,2.22,1,0,0,1,1
949750,650.0,2005-09-12 02:00:00,4502,37,29,10,41181,17392,-1,0,0.13,1,0,0,2,2
949751,650.0,2005-06-23 02:00:00,4502,37,29,10,41181,17392,-1,0,0.28,1,0,0,1,1
949752,650.0,2005-05-16 02:00:00,4502,37,29,10,41181,17392,-1,0,0.18,1,0,0,1,1
949753,650.0,2005-09-20 02:00:00,4502,37,29,10,41181,17392,-1,0,0.45,1,0,0,1,1
949754,650.0,2005-09-15 02:00:00,4502,37,29,10,41181,17392,-1,0,0.06,1,0,0,1,1
949755,650.0,2005-05-08 02:00:00,4502,37,29,10,41181,17392,-1,0,0.16,1,0,0,1,1
949756,650.0,2005-08-14 02:00:00,4502,37,29,10,41181,17392,-1,0,0.07,1,0,0,1,1
949757,650.0,2005-08-11 02:00:00,4502,37,29,10,41181,17392,-1,0,0.69,1,0,0,1,1
952706,2600.0,2005-05-29 01:00:00,4584,37,29,2,11197,29546,-1,0,0.21,1,0,0,1,1
952707,2600.0,2005-09-24 01:00:00,4584,37,29,2,11197,29546,-1,0,0.29,1,0,0,1,1
952708,2600.0,2005-09-22 01:00:00,4584,37,29,2,11197,29546,-1,0,0.64,1,0,0,1,1
952709,2600.0,2005-06-13 01:00:00,4584,37,29,2,11197,29546,-1,0,0.06,1,0,0,2,1
952710,2600.0,2005-05-21 01:00:00,4584,37,29,2,11197,29546,-1,0,0.16,1,0,0,1,1
952711,2600.0,2005-06-13 01:00:00,4584,37,29,2,11197,29546,-1,0,0.34,1,0,0,1,1
952712,2600.0,2005-05-15 01:00:00,4584,37,29,2,11197,29546,-1,0,0.41,1,0,0,1,1
952713,2600.0,2005-10-13 01:00:00,4584,37,29,2,11197,29546,-1,0,0.2,1,0,0,1,1
952714,2600.0,2005-06-18 01:00:00,4584,37,29,2,11197,29546,-1,0,0.47,1,0,0,2,2
952715,2600.0,2005-05-27 01:00:00,4584,37,29,2,11197,29546,-1,0,0.23,1,0,0,1,1
952716,2600.0,2005-06-15 01:00:00,4584,37,29,2,11197,29546,-1,0,0.16,1,0,0,2,2
952717,2600.0,2005-06-07 01:00:00,4584,37,29,2,11197,29546,-1,0,0.15,1,0,0,1,1
952718,2600.0,2005-10-04 01:00:00,4584,37,29,2,11197,29546,-1,0,2469.14,1,1,0,1,1
952719,2600.0,2005-06-19 01:00:00,4584,37,29,2,11197,29546,-1,0,0.45,1,0,0,1,1
952720,2600.0,2005-10-24 01:00:00,4584,37,29,2,11197,29546,-1,0,0.47,1,0,0,2,2
952721,2600.0,2005-06-14 01:00:00,4584,37,29,2,11197,29546,-1,0,0.48,1,0,0,1,1
952722,2600.0,2005-10-15 01:00:00,4584,37,29,2,11197,29546,-1,0,0.29,1,0,0,1,1
952723,2600.0,2005-05-22 01:00:00,4584,37,29,2,11197,29546,-1,0,0.11,1,0,0,1,1
952724,2600.0,2005-05-11 01:00:00,4584,37,29,2,11197,29546,-1,0,0.14,1,0,0,1,1
